id,legislator_id,address,suite,city,state,zip,latitude,longitude,phone,fax,building,hours
N000002-brooklyn,N000002,6605 Fort Hamilton Pkwy.,,Brooklyn,NY,11219,40.6298149,-74.0100219,718-373-3198,,,
N000002-new_york,N000002,201 Varick St.,Suite 669,New York,NY,10014,40.7283398,-74.00622109999999,212-367-7350,,,
N000015-pittsfield,N000015,78 Center St.,,Pittsfield,MA,01201,42.4521544,-73.25534979999999,413-442-0946,413-443-2792,,
N000015-springfield,N000015,300 State St.,Suite 200,Springfield,MA,01105,42.1049876,-72.58316479999999,413-785-0325,413-747-0604,,
N000147-washington,N000147,90 K St. NE,Suite 100,Washington,DC,20002-4203,38.90257,-77.00623,202-408-9041,202-408-9048,,M-F 9-5:30pm
N000147-washington-1,N000147,2235 Shannon Place SE,Suite 2032-A,Washington,DC,20020,38.86535,-76.99073,202-678-8900,202-678-8844,,M-F 9-5:30pm
N000179-el_monte,N000179,4401 Santa Anita Ave.,Suite 201,El Monte,CA,91731,34.0866787,-118.0289184,626-350-0150,626-350-0450,,
N000188-cherry_hill,N000188,10 Melrose Ave.,Suite 210,Cherry Hill,NJ,08003,39.8719711,-75.0138274,856-427-7000,856-427-4109,,"Mon. - Fri., 9:00 am - 5:00 pm"
N000189-richland,N000189,3100 George Washington Way,#130,Richland,WA,99354,46.3444932,-119.2718385,509-713-7374,509-713-7377,,
N000189-twisp,N000189,PO Box 823,,Twisp,WA,98856-0823,48.3634784,-120.122303,509-433-7760,,,
N000189-yakima,N000189,402 E Yakima Ave,Suite 1000,Yakima,WA,98901,46.6030785,-120.5008956,509-452-3243,509-452-3438,,
N000190-gaffney,N000190,110 Railroad Ave.,,Gaffney,SC,29340,35.076577,-81.642889,,,Cherokee Admin. Building,9am-4:30pm every Thursday
N000190-rock_hill,N000190,454 South Anderson Rd.,Suite 302 B,Rock Hill,SC,29730,34.9343895,-80.9997773,803-327-1114,803-327-4330,,
N000191-boulder,N000191,2503 Walnut St,Suite 300,Boulder,CO,80302-5748,40.02088,-105.26139,303-335-1045,,,
N000191-fort_collins,N000191,1220 S College Ave,Unit 100A,Fort Collins,CO,80524-3785,40.57127,-105.07662,970-372-3971,,,
O000171-casa_grande,O000171,211 N. Florence St.,Suite 1,Casa Grande,AZ,85122,32.8770219,-111.7541607,520-316-0839,,,
O000171-flagstaff,O000171,405 N. Beaver St.,Suite 6,Flagstaff,AZ,86001,35.2019797,-111.6486132,928-286-5338,,,
O000171-tucson,O000171,3037 W. Ina Rd,Suite 101,Tucson,AZ,85741,32.3363922,-111.0318291,928-304-0131,,,
O000172-jackson_heights,O000172,7409 37th Ave,Suite 305,Jackson Heights,NY,11372-6300,40.74924,-73.89132,,,,
O000173-minneapolis,O000173,404 3rd Ave N,Suite 203,Minneapolis,MN,55401-1779,44.98287,-93.27497,612-333-1272,,,
P000034-long_branch,P000034,504 Broadway,,Long Branch,NJ,07740,40.299971,-73.99841099999999,732-571-1140,732-870-3890,,
P000034-new_brunswick,P000034,67/69 Church St.,,New Brunswick,NJ,08901,40.4962932,-74.4427577,732-249-8892,732-249-1335,,
P000096-englewood,P000096,2-10 N. Van Brunt St.,,Englewood,NJ,07631,40.8946254,-73.97540300000001,201-935-2248,,,"Tues, Thurs 9am-5pm"
P000096-lyndhurst,P000096,367 Valley Brook Ave.,,Lyndhurst,NJ,07071,40.8126716,-74.1243659,201-935-2248,,,"Wed, Fri 9am-5pm"
P000096-passaic,P000096,330 Passaic St.,,Passaic,NJ,07055,40.8612025,-74.12380890000001,973-472-4510,,1st Street,"Mon, Wed 9am-5pm"
P000096-paterson,P000096,200 Federal Plz.,Suite 500,Paterson,NJ,07505,40.9151292,-74.1699154,973-523-5152,973-523-0637,Robert A. Roe Federal Building,M-F 9am-5:30pm
P000145-fresno,P000145,2500 Tulare Street,Suite 5290,Fresno,CA,93721,36.7373445,-119.7837236,559-497-5109,202-228-3864,,
P000145-los_angeles,P000145,11845 West Olympic Blvd,Suite 1250W,Los Angeles,CA,90064,34.0333756,-118.4519795,310-231-4494,202-224-0357,,
P000145-sacramento,P000145,501 I Street,Suite 7-800,Sacramento,CA,95814,38.5836017,-121.4987695,916-448-2787,202-228-3865,,
P000145-san_diego,P000145,600 B Street,Suite 2240,San Diego,CA,92101,32.718147,-117.1585979,619-239-3884,202-228-3863,,
P000145-san_francisco,P000145,333 Bush Street,Suite 3225,San Francisco,CA,94104,37.7906431,-122.4030566,415-981-9369,202-224-0454,,
P000197-san_francisco,P000197,90 7th St.,Suite 2-800,San Francisco,CA,94103,37.7791976,-122.4121784,415-556-4862,,,M-F 9-5:30pm
P000449-cincinnati,P000449,312 Walnut St.,Suite 3425,Cincinnati,OH,45202,39.0993058,-84.5103687,513-684-3265,,,
P000449-cleveland,P000449,1240 E. 9th St.,Room 3061,Cleveland,OH,44199,41.50477110000001,-81.69179849999999,216-522-7095,,,
P000449-columbus,P000449,37 W. Broad St.,Room 300,Columbus,OH,43215,39.9617817,-83.00202759999999,614-469-6774,,,
P000449-toledo,P000449,420 Madison Ave.,Room 1210,Toledo,OH,43604,41.6518781,-83.53530549999999,419-259-3895,,,
P000523-chapel_hill,P000523,1777 Fordham Blvd.,Suite 204,Chapel Hill,NC,27514,35.9455529,-79.0136236,919-967-7924,919-967-8324,,
P000523-raleigh,P000523,436 N. Harrington St.,Suite 100,Raleigh,NC,27603,35.7866594,-78.6442275,919-859-5999,919-859-5998,,
P000593-lakewood,P000593,12600 West Colfax Avenue,Suite B-400,Lakewood,CO,80215,39.7390492,-105.1404146,303-274-7944,303-274-6455,,
P000595-detroit,P000595,477 Michigan Ave.,Suite 1837,Detroit,MI,48226,42.3311478,-83.0532168,313-226-6020,,Patrick V. McNamara Federal Building,
P000595-grand_rapids,P000595,110 Michigan St. NW,Suite 720,Grand Rapids,MI,49503,42.96997460000001,-85.67097419999999,616-233-9150,,Gerald R. Ford Federal Building,
P000595-lansing,P000595,124 W. Allegan St.,Suite 1400,Lansing,MI,48933,42.73289279999999,-84.553479,517-377-1508,,,
P000595-marquette,P000595,857 W. Washington St.,Suite 308,Marquette,MI,49855,46.545668,-87.413111,906-226-4554,,,
P000595-rochester,P000595,407 6th St.,Suite C,Rochester,MI,48307,42.682816,-83.137692,248-608-8040,,,
P000595-saginaw,P000595,515 N. Washington Ave.,Suite 401,Saginaw,MI,48607,43.438206,-83.93773879999999,989-754-0112,,,
P000595-traverse_city,P000595,818 Red Dr.,Suite 40,Traverse City,MI,49684,44.7556947,-85.64489909999999,231-947-7773,,,
P000597-portland,P000597,2 Portland Fish Pier,Suite 304,Portland,ME,04101,43.651525,-70.25413499999999,207-774-5019,207-871-0720,,
P000597-waterville,P000597,1 Silver St.,,Waterville,ME,04901,44.5488273,-69.62960439999999,207-873-5713,207-873-5717,,
P000599-melbourne,P000599,2725 Judge Fran Jamieson Way,,Melbourne,FL,32940,28.246385,-80.736905,321-632-1776,321-639-8595,Building C,
P000601-gulfport,P000601,84 48th St,,Gulfport,MS,39507-4052,30.40959,-89.05056,228-864-7670,228-864-3099,,
P000601-hattiesburg,P000601,641 Main St.,Suite 142,Hattiesburg,MS,39401,31.32792959999999,-89.2911006,601-582-3246,601-582-3452,,
P000601-pascagoula,P000601,3118 Pascagoula St.,Suite 181,Pascagoula,MS,39567,30.3652731,-88.5554872,228-202-8104,228-202-8105,,
P000603-bowling_green,P000603,1029 State St.,,Bowling Green,KY,42101,36.991545,-86.44277609999999,270-782-8303,,,
P000604-hillside,P000604,1455 Liberty Ave.,,Hillside,NJ,07205,40.70234809999999,-74.228127,862-229-2994,862-225-2941,,Mon-Fri 9am-6pm
P000604-jersey_city,P000604,253 Martin Luther King Dr.,,Jersey City,NJ,07305,40.7077679,-74.0826434,201-369-0392,201-369-0395,,
P000604-newark,P000604,60 Nelson Pl.,14th Floor,Newark,NJ,07102,40.73821,-74.182222,973-645-3213,973-645-5902,"LeRoy F. Smith, Jr. Public Safety Building",9:00 am - 6:00pm
P000605-harrisburg,P000605,800 Corporate Cir,Suite 202,Harrisburg,PA,17110-9346,40.30758,-76.84917,717-603-4980,,,"9:00 a.m. - 5:00 p.m., M-F"
P000605-wormleysburg,P000605,730 N. Front St.,,Wormleysburg,PA,17043,40.26472500000001,-76.909221,717-635-9504,717-635-9861,,"9:00 a.m. - 5:00 p.m., M-F"
P000607-beloit,P000607,100 State St.,3rd floor,Beloit,WI,53511,42.49752240000001,-89.03699309999999,608-365-8001,,,"Second Thursday of the Month, 9:30 - 11:30 AM"
P000607-madison,P000607,10 E. Doty St.,Suite 405,Madison,WI,53703,43.0737508,-89.3816999,608-258-9800,608-258-0377,,"Monday - Friday, 8:00 AM - 5:00 PM"
P000608-san_diego,P000608,4350 Executive Dr.,Suite 105,San Diego,CA,92121,32.8755637,-117.2121916,858-455-5550,,,M-F 8:30am-5:00pm
P000609-birmingham,P000609,3535 Grandview Pkwy.,Suite 525,Birmingham,AL,35243,33.4391291,-86.7225137,205-968-1290,205-968-1294,,
P000609-clanton,P000609,703 2nd Ave North,Box 502,Clanton,AL,35045,32.8389716,-86.63128739999999,205-280-6846,,,
P000609-oneonta,P000609,220 2nd Ave E,,Oneonta,AL,35121,33.9464211,-86.4781082,205-625-4160,,Blount County Courthouse,
P000610-frederiksted,P000610,60 King St.,,Frederiksted,VI,00840,17.712475,-64.882701,340-778-5900,340-778-5111,,8:30 - 5pm
P000610-st__thomas,P000610,9100 Havensight,Suite 22,St. Thomas,VI,00802,18.334264,-64.919169,340-774-4408,340-774-8033,Port of Sale Mall,8:30-5pm
P000613-salinas,P000613,100 W. Alisal St.,,Salinas,CA,93901,36.6737182,-121.6575375,831-424-2229,831-424-7099,,
P000613-santa_cruz,P000613,701 Ocean St.,Room 318C,Santa Cruz,CA,95060,36.9778501,-122.0226351,831-429-1976,831-424-7099,,
P000614-dover,P000614,660 Central Ave,Suite 101,Dover,NH,03820-3491,43.20588,-70.87583,603-285-4300,,,
P000615-columbus,P000615,555 1st St,B,Columbus,IN,47201-6703,39.19891,-85.91904,812-799-5230,,,
P000616-bloomington,P000616,1800 W Old Shakopee Rd,Second Floor,Bloomington,MN,55431-3071,44.82514,-93.30211,952-563-4593,,Bloomington Civic Plaza,"Monday - Friday, 9:00 a.m. - 5:00 p.m."
P000617-boston,P000617,1700 Dorchester Ave,,Boston,MA,02122-1373,42.2987,-71.05997,,,,
P000618-irvine,P000618,2151 Michelson Dr,Suite 195,Irvine,CA,92612-1330,33.67771,-117.8568,949-668-6600,,,M-F 9AM-6PM PT
Q000023-chicago,Q000023,4345 N. Milwaukee Ave.,,Chicago,IL,60641,41.9600352,-87.7536327,773-267-5926,773-267-6583,Portage Park Office,Monday - Friday 9am - 5:30pm
Q000023-chicago-1,Q000023,3223 N. Sheffield Ave.,,Chicago,IL,60657,41.94076279999999,-87.6538984,773-267-5926,,,Monday - Friday 9am - 5pm
R000122-cranston,R000122,1000 Chapel View Blvd.,Suite 290,Cranston,RI,02920,41.7566184,-71.4607281,401-943-3100,401-464-6837,,
R000122-providence,R000122,One Exchange Terrace,Suite 408,Providence,RI,02903-1744,41.8262057,-71.4109836,401-528-5200,202-224-4680,U.S. District Courthouse,
R000395-hazard,R000395,48 S. KY Hwy. 15,,Hazard,KY,41701,37.3598755,-83.2591463,606-439-0794,606-439-4647,,
R000395-prestonsburg,R000395,110 Resource Ct.,Suite A,Prestonsburg,KY,41653,37.6921145,-82.7793413,606-886-0844,606-889-0371,,
R000395-somerset,R000395,551 Clifty St.,,Somerset,KY,42503,37.0976576,-84.6167349,800-632-8588,606-678-4856,,
R000486-commerce,R000486,500 Citadel Dr.,Suite 320,Commerce,CA,90040,34.0062357,-118.1519972,323-721-8790,323-721-8789,,
R000515-chicago,R000515,11750 S. Western Ave.,,Chicago,IL,60643-4732,41.6793889,-87.6811963,773-779-2400,773-779-2401,,"Monday – Friday, 9 a.m. – 6 p.m., Central"
R000575-anniston,R000575,1129 Noble St.,# 104,Anniston,AL,36201,33.6595488,-85.8294458,256-236-5655,256-237-9203,,Monday-Friday 9:00AM-5:00PM
R000575-opelika,R000575,701 Avenue A,Suite 300,Opelika,AL,36801,32.6481909,-85.3772489,334-745-6221,334-742-0109,G.W. Andrews Federal Building,Monday-Friday 8:00AM-5:00PM
R000576-timonium,R000576,375 W. Padonia Rd.,Suite 200,Timonium,MD,21093,39.454911,-76.640205,410-628-2701,410-628-2708,The Atrium,
R000577-akron,R000577,1030 Tallmadge Ave.,,Akron,OH,44310,41.099949,-81.478217,330-630-7311,330-630-7314,,M-F 9AM-5PM EST
R000577-warren,R000577,197 W. Market St.,,Warren,OH,44481,41.235888,-80.819818,800-856-4152,330-373-0098,,M-F 9AM-5PM EST
R000577-youngstown,R000577,241 W. Federal St.,,Youngstown,OH,44503,41.1012396,-80.6529585,330-740-0193,330-740-0182,,M-F 9AM-5PM EST
R000584-boise,R000584,350 N. 9th St.,Suite 302,Boise,ID,83702,43.618145,-116.2024194,208-342-7985,208-343-2458,,
R000584-coeur_d_alene,R000584,610 Hubbard,Suite 213,Coeur d'Alene,ID,83814,47.6826921,-116.7920799,208-667-6130,208-765-1743,Harbor Plaza,
R000584-idaho_falls,R000584,901 Pier View Dr.,Suite 202A,Idaho Falls,ID,83402,43.4836745,-112.0514001,208-523-5541,208-523-9373,,
R000584-lewiston,R000584,313 D St.,Suite 106,Lewiston,ID,83501,46.422158,-117.028638,208-743-0792,208-746-7275,,
R000584-pocatello,R000584,275 S. 5th Ave.,Suite 290,Pocatello,ID,83201,42.8649373,-112.4428822,208-236-6817,208-236-6820,,
R000584-twin_falls,R000584,1411 Falls Avenue East,Suite 201,Twin Falls,ID,83301,42.5785998,-114.456626,208-734-6780,208-734-3905,,
R000595-fort_myers,R000595,2120 Main St.,Room 200,Fort Myers,FL,33901,26.6426923,-81.8727155,239-318-6464,,,
R000595-jacksonville,R000595,300 North Hogan St.,Suite 8-111,Jacksonville,FL,32202,30.32909,-81.65997,904-354-4300,,Bryan Simpson U.S. Courthouse,M-F 8:30AM-5:30PM
R000595-miami,R000595,7400 SW 87th Ave.,Suite 270,Miami,FL,33173,25.7001209,-80.3372066,305-596-4224,305-596-4345,,
R000595-orlando,R000595,201 S. Orange Ave.,Suite 350,Orlando,FL,32801,28.5400755,-81.3780508,407-254-2573,,,
R000595-palm_beach_gardens,R000595,4580 PGA Blvd.,Suite 201,Palm Beach Gardens,FL,33418,26.8380427,-80.1114094,561-775-3360,,,
R000595-pensacola,R000595,700 S. Palafox St.,Suite 125,Pensacola,FL,32502,30.405605,-87.213161,850-433-2603,,,
R000595-tallahassee,R000595,402 S. Monroe St.,Suite 2105E,Tallahassee,FL,32399,30.438114,-84.281289,850-599-9100,,,
R000595-tampa,R000595,501 E. Polk St,Suite 601,Tampa,FL,33602,27.9511694,-82.459228,813-947-6288,,,
R000597-florence,R000597,1831 W. Evans St.,Suite 300,Florence,SC,29501,34.1959092,-79.8017864,843-679-9781,843-679-9783,,
R000597-myrtle_beach,R000597,2411 N. Oak St.,Suite 405,Myrtle Beach,SC,29577,33.7081253,-78.87212720000001,843-445-6459,843-445-6418,,
R000599-hemet,R000599,445 E. Florida Ave.,2nd Floor,Hemet,CA,92543,33.7472608,-116.9677534,951-765-2304,951-765-3784,,
R000599-palm_desert,R000599,43875 Washington Street,Suite F,Palm Desert,CA,92211,33.7302529,-116.3043432,760-424-8888,760-424-8993,,
R000600-pago_pago,R000600,1 Fagatogo Square,PO Box 5859,Pago Pago,AS,96799,-14.2775712,-170.6899787,684-633-3601,684-633-3607,,
R000602-garden_city,R000602,229 7th St.,Suite 300,Garden City,NY,11530,40.7258629,-73.63281649999999,516-739-3008,516-739-2973,,
R000603-bolivia,R000603,310 Government Center Dr.,Unit 1,Bolivia,NC,28422,34.0583353,-78.16267719999999,910-253-6111,910-253-6114,,
R000603-four_oaks,R000603,4001 US Hwy. 301 South,Suite 106,Four Oaks,NC,27524,35.46515,-78.387203,919-938-3040,919-938-3540,,
R000603-wilmington,R000603,230 Government Center Dr.,Suite 113,Wilmington,NC,28403,34.2415626,-77.8669625,910-395-0202,910-395-0209,,
R000605-aberdeen,R000605,514 S. Main St.,Suite 100,Aberdeen,SD,57401,45.45953249999999,-98.48834950000001,605-225-0366,,,
R000605-pierre,R000605,111 W. Capitol Ave.,Suite 210,Pierre,SD,57501,44.36917280000001,-100.35182,605-224-1450,605-224-1379,,
R000605-rapid_city,R000605,1313 W. Main St.,,Rapid City,SD,57701,44.0818193,-103.2403111,605-343-5035,605-343-5348,,
R000605-sioux_falls,R000605,320 N. Main Ave.,Suite A,Sioux Falls,SD,57104,43.5506861,-96.7279008,605-336-0486,605-336-6624,,
R000606-rockville,R000606,51 Monroe St.,Suite 503,Rockville,MD,20850,39.083791,-77.1481645,301-354-1000,,,
R000608-las_vegas,R000608,8930 W Sunset Rd,Suite 230,Las Vegas,NV,89148-5008,36.07191,-115.28661,702-388-0205,,,
R000608-reno,R000608,400 S Virginia St,Suite 738,Reno,NV,89501-2132,39.52994,-119.81414,775-337-0110,,Bruce Thompson Federal Building,
R000609-jacksonville,R000609,4130 Salisbury Rd.,,Jacksonville,FL,32216,30.2539737,-81.5959646,904-831-5205,,Suite 2500,
R000610-greensburg,R000610,700 Pellis Rd,Suite 1,Greensburg,PA,15601-4488,40.29199,-79.52448,724-219-4200,,,
R000612-cookeville,R000612,321 E Spring St,Suite 301,Cookeville,TN,38501-4167,36.16183,-85.50005,931-854-9430,615-206-8980,,
R000612-gallatin,R000612,355 N Belvedere Dr,Suite 308,Gallatin,TN,37066-5466,36.37974,-86.48063,615-206-8204,615-206-8980,,
R000614-san_antonio,R000614,1100 NE Loop 410,Suite 640,San Antonio,TX,78209-1537,29.51566,-98.45396,210-821-5024,210-821-5947,,
R000615-salt_lake_city,R000615,125 S State St,Suite 8402,Salt Lake City,UT,84138-1102,40.76664,-111.88714,801-524-4380,,,
S000033-burlington,S000033,1 Church St.,3rd Floor,Burlington,VT,05401,44.4802081,-73.21307019999999,802-862-0697,802-860-6370,,
S000033-st__johnsbury,S000033,357 Western Ave.,Suite 1B,St. Johnsbury,VT,05819,44.4173546,-72.02646469999999,800-339-9834,802-860-6370,,
S000148-albany,S000148,1 Clinton Ave.,Room 420,Albany,NY,12207,42.65513869999999,-73.749201,518-431-4070,518-431-4076,Leo O'Brien Building,
S000148-binghamton,S000148,15 Henry St.,Room. 100 A-F,Binghamton,NY,13901,42.1008749,-75.9123579,607-772-6792,607-772-8124,,
S000148-buffalo,S000148,130 S. Elmwood Ave.,#660,Buffalo,NY,14202,42.88902849999999,-78.87954189999999,716-846-4111,716-846-4113,,
S000148-melville,S000148,145 Pine Lawn Rd.,Suite 300,Melville,NY,11747,40.7708436,-73.40787569999999,631-753-0978,631-753-0997,,
S000148-new_york,S000148,780 Third Ave.,Suite 2301,New York,NY,10017,40.7550353,-73.97185879999999,212-486-4430,202-228-2838,,
S000148-peekskill,S000148,One Park Place,Suite 100,Peekskill,NY,10566,41.29051020000001,-73.91672969999999,914-734-1532,914-734-1673,,
S000148-rochester,S000148,100 State St.,Room 3040,Rochester,NY,14614,43.1576631,-77.613515,585-263-5866,585-263-3173,,
S000148-syracuse,S000148,100 S. Clinton St.,Room 841,Syracuse,NY,13261,43.0501042,-76.1543204,315-423-5471,315-423-5185,,
S000185-newport_news,S000185,2600 Washington Ave.,Suite 1010,Newport News,VA,23607,36.9788711,-76.4304902,757-380-1000,757-928-6694,,Mon-Fri 8:30am-5:30pm
S000320-birmingham,S000320,1800 5th Avenue North,321,Birmingham,AL,35203,33.517386,-86.810488,205-731-1384,205-731-1386,Robert S. Vance Federal Building,
S000320-huntsville,S000320,1000 Glenn Hearn Blvd.,#20127,Huntsville,AL,35824,34.6471339,-86.77460219999999,256-772-0460,256-772-8387,,
S000320-mobile,S000320,113 St Joseph St.,445,Mobile,AL,36602,30.6938886,-88.0431615,251-694-4164,251-694-4166,U.S. Federal Courthouse,
S000320-montgomery,S000320,15 Lee St.,Suite 208,Montgomery,AL,36104,32.3752753,-86.3089916,334-223-7303,334-223-7317,FMJ Federal Courthouse,
S000320-tuscaloosa,S000320,2005 University Blvd.,Suite 2100,Tuscaloosa,AL,35401,33.21019640000001,-87.5631689,205-759-5047,,,
S000344-sherman_oaks,S000344,5000 Van Nuys Blvd.,Suite 420,Sherman Oaks,CA,91403,34.1615172,-118.4483015,818-501-9200,818-501-1554,,M-F 9-5:30pm
S000510-renton,S000510,15 S. Grady Way,Suite 101,Renton,WA,98057,47.469273,-122.2153306,425-793-5180,,Evergreen Building,8:00 am - 5:00 pm PST
S000522-freehold,S000522,112 Village Center Dr.,Second Floor,Freehold,NJ,07728,40.2402775,-74.30812019999999,732-780-3035,732-780-3079,Raintree Shopping Center,
S000522-hamilton,S000522,4573 S. Broad St.,,Hamilton,NJ,08620,40.178635,-74.67184200000001,609-585-7878,609-585-9155,,
S000522-plumsted,S000522,405 Route 539 (Pinehurst Rd.),,Plumsted,NJ,08514,40.1027135,-74.5068462,609-585-7878,609-585-9155,,
S000770-detroit,S000770,719 Griswold St.,Suite 700,Detroit,MI,48226,42.3307555,-83.048152,313-961-4330,,,
S000770-east_lansing,S000770,221 W. Lake Lansing Rd.,Suite 100,East Lansing,MI,48823,42.757677,-84.48539199999999,517-203-1760,,,
S000770-flint,S000770,432 N. Saginaw St.,Suite 301,Flint,MI,48502,43.0201574,-83.69306720000002,810-720-4172,,,
S000770-grand_rapids,S000770,3280 E. Beltline Ct. NE,Suite 400,Grand Rapids,MI,49525,43.037652,-85.588081,616-975-0052,,,
S000770-marquette,S000770,1901 W. Ridge,Suite 7,Marquette,MI,49855,46.5484343,-87.4269822,906-228-8756,,,
S000770-traverse_city,S000770,3335 S. Airport Road West,Suite 6B,Traverse City,MI,49684,44.7222478,-85.642375,231-929-1031,,,
S001145-chicago,S001145,5533 N. Broadway,,Chicago,IL,60640,41.9827237,-87.6595983,773-506-7100,773-506-9202,,
S001145-evanston,S001145,820 Davis St.,Suite 105,Evanston,IL,60201,42.0466618,-87.6829625,847-328-3409,847-328-3425,,
S001145-glenview,S001145,1852 Johns Dr.,,Glenview,IL,60025,42.0884495,-87.8103273,847-328-3409,847-328-3425,,
S001148-boise,S001148,802 W. Bannock,Suite 600,Boise,ID,83702,43.6174275,-116.2020512,208-334-1953,208-334-9533,,
S001148-idaho_falls,S001148,410 Memorial Dr.,Suite 203,Idaho Falls,ID,83402,43.4936265,-112.0425928,208-523-6701,,,
S001148-twin_falls,S001148,650 Addison Ave W,Suite 1078,Twin Falls,ID,83301-5851,42.56422,-114.49355,208-734-7219,,,
S001150-burbank,S001150,245 E. Olive Ave.,#200,Burbank,CA,91502,34.1815906,-118.3083786,818-450-2900,818-450-2928,,
S001150-los_angeles,S001150,5500 Hollywood Blvd.,Suite #416,Los Angeles,CA,90028,34.1014609,-118.3095706,323-315-5555,,,Open Tuesdays 2 pm - 5 pm and by appointment only.
S001156-norwalk,S001156,12440 E. Imperial Hwy.,Suite 140,Norwalk,CA,90650,33.9163272,-118.0663246,562-860-5050,562-924-2914,,
S001157-jonesboro,S001157,173 N. Main St.,,Jonesboro,GA,30236,33.5257191,-84.3547213,770-210-5073,770-210-5673,,
S001157-smyrna,S001157,888 Concord Rd.,Suite 100,Smyrna,GA,30080,33.874631,-84.5279704,770-432-5405,770-432-5813,,
S001165-elizabeth,S001165,800 Anna St.,,Elizabeth,NJ,07201,40.6662148,-74.1968162,908-820-0692,908-820-0694,,Mon-Fri 8:00am-4:00pm
S001165-jersey_city,S001165,257 Cornelison Ave.,Suite 4408,Jersey City,NJ,07302,40.7248331,-74.0607631,201-309-0301,201-309-0384,,M-F 9-6:00pm
S001165-west_new_york,S001165,5500 Palisade Ave.,Suite A,West New York,NJ,07093,40.7850274,-74.0161301,201-558-0800,201-617-2809,,Mon-Fri 9-6:00pm
S001168-annapolis,S001168,44 Calvert St.,Suite 349,Annapolis,MD,21401,38.9793786,-76.4949839,410-295-1679,410-295-1682,Arundel Center,"Tues, 11 a.m. - 1 p.m. or by appointment"
S001168-burtonsville,S001168,14906 Old Columbia Pike,,Burtonsville,MD,20866,39.102063,-76.941686,301-421-4078,,Marilyn J. Praisner Community Recreation Center,"Th, 11 a.m. - 1 p.m., or by appointment"
S001168-towson,S001168,600 Baltimore Ave.,Suite 303,Towson,MD,21204,39.4023248,-76.6073615,410-832-8890,410-832-8898,,"M-F, 9 a.m. - 5 p.m."
S001172-grand_island,S001172,1811 W. Second St.,Suite 275,Grand Island,NE,68803,40.91689849999999,-98.35834179999999,308-384-3900,308-384-3902,,
S001172-scottsbluff,S001172,416 Valley View Dr.,Suite 600,Scottsbluff,NE,69361,41.8785841,-103.6569419,308-633-6333,308-633-6335,,
S001175-san_mateo,S001175,155 Bovet Rd.,Suite 780,San Mateo,CA,94402,37.5496382,-122.3167359,650-342-0300,650-375-8270,,
S001176-hammond,S001176,1514 Martens Dr.,Suite 10,Hammond,LA,70401,30.517849,-90.47894529999999,985-340-2185,,,
S001176-houma,S001176,8026 Main St.,Suite 700,Houma,LA,70360,29.5979361,-90.71805719999999,985-879-2300,,,
S001176-mandeville,S001176,21454 Koop Drive,Suite 2C,Mandeville,LA,70471,30.4172835,-90.0434162,985-893-9064,,,
S001176-metairie,S001176,110 Veterans Blvd.,Suite 500,Metairie,LA,70005,29.9992548,-90.1242066,504-837-1259,,,
S001177-rota,S001177,P.O. Box 1361,,Rota,MP,96951,,,670-532-2647,670-532-2649,,
S001177-saipan,S001177,P.O. Box 504879,,Saipan,MP,96950,,,670-323-2647,670-323-2649,,
S001177-tinian,S001177,PO Box 520394,,Tinian,MP,96952,,,670-433-2647,670-433-2648,,
S001180-oregon_city,S001180,621 High St.,,Oregon City,OR,97045,45.3571432,-122.6070483,503-557-1324,503-557-1981,,
S001180-salem,S001180,530 Center St. NE,Suite 415,Salem,OR,97301,44.94254830000001,-123.0352226,503-588-9100,503-588-5517,,
S001181-berlin,S001181,961 Main St.,,Berlin,NH,03570,44.4781896,-71.1708276,603-752-6300,,,
S001181-claremont,S001181,50 Opera House Sq.,,Claremont,NH,03743,43.3727196,-72.3373946,603-542-4872,,,
S001181-dover,S001181,340 Central Ave.,Suite 205,Dover,NH,03820,43.1952108,-70.8748699,603-750-3004,,,
S001181-keene,S001181,12 Gilbo Ave.,Suite C,Keene,NH,03431,42.9323699,-72.2794587,603-358-6604,,,
S001181-manchester,S001181,2 Wall St.,Suite 220,Manchester,NH,03101,42.9940731,-71.46386679999999,603-647-7500,,,Mon-Fri 8:30am-5:00pm
S001181-nashua,S001181,60 Main St.,Suite 217,Nashua,NH,03060,42.7633363,-71.4659542,603-883-0196,,,
S001183-scottsdale,S001183,14500 N Northsight Blvd,Suite 221,Scottsdale,AZ,85260-3658,33.61738,-111.89853,480-946-2411,480-946-2446,,
S001184-columbia,S001184,1901 Main St.,Suite 1425,Columbia,SC,29201,34.0108841,-81.0384094,803-771-6112,855-802-9355,,8:30am - 5:30pm (M-F)
S001184-greenville,S001184,104 S. Main St.,Suite 803,Greenville,SC,29601,34.849407,-82.40024,864-233-5366,855-802-9355,,8:30am - 5:30pm (M-F)
S001184-north_charleston,S001184,2500 City Hall Ln.,3rd Floor Suite,North Charleston,SC,29406,32.8769943,-80.0121928,843-727-4525,855-802-9355,,8:30am - 5:30pm (M-F)
S001185-birmingham,S001185,Two 20th Street North,Suite 1130,Birmingham,AL,35203,33.5132889,-86.80582559999999,205-254-1960,205-254-1974,,
S001185-montgomery,S001185,101 S. Lawrence St.,Annex 3,Montgomery,AL,36104,32.3759486,-86.3054822,334-262-1919,334-262-1921,Courthouse,
